TNF (ng/ml),EGF (ng/ml),Ins (ng/ml),C225 (µg/ml),IL-1ra (µg/ml),Time (min),Replicate,ERK,Akt,JNK,IKK,MK2,pMEK,pAkt (IB),pFKHR,pIRS1-636,pIRS1-896,ProC8,ClvC8,ProC3,pEGFR,tEGFR,ptEGFR,pAkt (AA),tAkt,ptAkt,CC3/CCK,Annexin,PI,Sub G1
5,0,0,0,0,90,1,2.273204676,0.71425306,2.502488369,1.56021874,5.748169826,2.260309832,0,0.033596602,0.752419069,2.286169478,1.400740678,0.067449946,1.12542172,0.632388342,0.507944466,1.212337257,0.435483384,0.60255691,0.726906257,,,,
5,0,0,0,0,90,2,1.544637975,0.839733563,2.48145808,0.863138312,5.17659441,2.069045517,0,0.078421432,1.157325886,1.819998663,1.379009496,0.086245373,1.267250284,0.561531001,0.469155823,1.165500479,0.455148434,0.549678463,0.832816311,,,,
5,0,0,0,0,90,3,1.763312989,0.580874346,3.788637454,1.34616702,5.444601275,3.455604816,1.642069548,0.292449187,2.607659801,1.137333277,1.114668822,0.074473925,1.847147467,0.570452398,0.325133524,1.708494121,0.284740653,0.561320545,0.510203493,,,,
5,0,0,0,0,120,1,1.866657106,0.972559359,2.773323154,1.497162393,4.285125104,2.300663916,0,0.132434506,1.329027532,2.577648916,1.424198651,0.065492398,1.230386241,1.128619418,0.926440892,1.186275694,0.944934601,1.220451369,0.778728668,,,,
5,0,0,0,0,120,2,1.678507072,0.650818134,2.25061675,1.128647139,3.76855669,2.951878043,0.535311402,0.101022659,1.582045771,2.081314916,1.4669693,0.061516495,1.406280704,0.765661443,0.934052319,0.798217793,1.114391768,1.0979434,1.020852114,,,,
5,0,0,0,0,120,3,1.481415727,0.695474439,2.776074531,1.110991521,4.939631318,3.116954445,1.044395658,0.199242726,1.588160163,1.181840847,0.919721573,0.029271648,1.833273935,0.868350889,0.818977671,1.032473757,1.018824682,0.929880379,1.10198901,,,,
5,0,0,0,0,240,1,2.426253046,0.757432177,2.45254503,1.808531146,2.555804954,1.358664657,0.066964654,0.075453935,0.000714667,2.119677781,0.891875981,0.059388938,0.729235108,1.080361012,0.936758786,1.12304448,0.801350486,1.084632893,0.743095487,,,,
5,0,0,0,0,240,2,1.851883591,0.574496646,2.888250511,1.864394038,2.666715746,2.035916364,1.459685602,0.063266896,0.37440713,1.231209669,0.608451513,0.036137273,1.280941883,0.974423055,0.855439171,1.109211204,0.972514648,0.835575954,1.170617758,,,,
5,0,0,0,0,240,3,1.646012996,0.738520904,2.712489001,1.550520761,2.914138364,2.070877825,2.146196014,0.09140687,0.934811533,0.775977971,0.741494404,0.043431006,1.39786856,0.76136448,0.919427662,0.806363527,1.009286025,0.776133614,1.307924446,,,,
5,0,0,0,0,480,1,2.666808699,0.818692688,3.245728328,0.569615237,4.032542907,1.94555924,0,0.110073019,0,2.809393785,0.93225407,0.138243119,0.853517175,0.825744625,0.798231409,1.00733233,0.934920818,0.662761291,1.41880459,,,,
5,0,0,0,0,480,2,1.664840092,0.756308648,3.375750118,0.849930645,3.391269286,2.607605401,1.229841988,0.042523806,1.018490035,1.326883805,0.837883356,0.052099219,1.368867475,1.160048895,0.956634974,1.1808259,0.944841254,1.046736449,0.907875695,,,,
5,0,0,0,0,480,3,1.66138585,0.688662815,3.24828936,0.590864543,3.47029014,2.591132746,2.044184243,0.086550756,1.040063665,1.322902093,0.897948325,0.078021987,1.314217273,0.770257006,0.884306853,0.848180916,0.835003743,0.699875311,1.199976217,,,,
5,0,0,0,0,720,1,2.309165186,0.815818079,4.157419354,0.617148852,3.547480232,1.672609001,0,0.140697793,0.726805852,1.878578276,0.954050959,0.198656062,0.782450034,0.971503165,0.775886075,1.219276187,0.847864423,0.836416429,1.019550513,22.9920621225194,11.8951882845188,8.89287460815047,13.0119035743973
5,0,0,0,0,720,2,2.074149743,0.76171729,4.486667003,1.216588669,4.598621952,2.275138422,1.962336574,0.123085262,0.813847536,1.426919155,0.780526528,0.11282276,0.999581694,0.985180204,0.812727682,1.180392534,0.795680421,0.90101721,0.888199398,20.1041702617199,8.84569456066945,12.1776300940439,11.3549570518149
5,0,0,0,0,720,3,2.033212064,0.668627708,4.675876264,1.483836433,5.728953729,2.435506435,1.41600198,0.084719849,1.162825018,1.1745364,0.798303925,0.172504906,1.128249019,0.922931473,0.797525504,1.126887874,0.721601409,0.891688278,0.813934027,19.7709519700892,9.47289539748954,13.1390219435737,10.6239512330285
5,0,0,0,0,960,1,2.674439569,0.767888663,3.590656512,1.203780815,2.588490666,1.936804522,0,0.097912453,0.887714569,2.1560527,0.986766483,0.293029748,0.695757275,0.51045145,0.279666726,1.777335737,0.287145898,0.410965979,0.702751265,,,,
5,0,0,0,0,960,2,2.170072862,1.000679188,3.980715338,1.474565151,3.137608803,2.486563338,2.939658721,0.102669702,1.945093248,1.178452865,0.800029178,0.215686419,1.084300814,0.490418545,0.264324053,1.806699938,0.290312095,0.420544914,0.694316737,,,,
5,0,0,0,0,960,3,2.167894163,0.882663306,3.287797208,1.606079356,4.332935588,2.378352859,2.253217957,0.081231727,1.294373051,1.302728388,0.768979071,0.158922528,1.056032771,0.526963404,0.333984165,1.536421619,0.303175019,0.443256015,0.687929076,,,,
5,0,0,0,0,1200,1,2.923251123,0.683911873,2.332258785,1.032273664,2.828018106,1.730058731,0,0.066141101,1.227895351,1.294824625,1.003368671,0.278085989,0.611615594,0.556763302,0.337903298,1.604478865,0.316287383,0.406386151,0.782794668,,,,
5,0,0,0,0,1200,2,2.685503255,0.845432863,3.223270725,2.370248331,2.811916552,2.20249427,0.473491228,0.086056364,1.009214667,1.270309915,0.870036341,0.261581833,0.919897145,0.597231625,0.316850522,1.835456936,0.380336472,0.4978987,0.768301835,,,,
5,0,0,0,0,1200,3,2.288842434,0.583773928,2.242531153,2.326342045,2.614858571,1.98642623,1.182675444,0.098459264,0.663244601,0.900888958,0.805149433,0.335873325,0.836546238,0.526854275,0.349882414,1.466304692,0.353233875,0.470559695,0.755009663,,,,
5,0,0,0,0,1440,1,3.112490505,0.720340478,2.000051206,1.376774914,2.476451759,1.621691103,0,0.055587428,0.86560817,0.935636588,1.129509952,0.436423124,0.657128436,0.683629518,0.422928946,1.574016303,0.382682346,0.530633052,0.725352346,42.7457109959701,11.73117,24.7784555483452,17.843547979798
5,0,0,0,0,1440,2,2.242172641,0.687028892,1.913226755,1.281389642,2.16309532,1.741286295,1.185366006,0.073153372,0.408933595,0.946742254,0.797923951,0.351591356,0.873534618,0.571622981,0.334826605,1.662438361,0.38703508,0.497729657,0.782098947,38.5145365572827,10.2596285,23.2740493186243,14.9680976430976
5,0,0,0,0,1440,3,1.401791088,0.670612359,1.593601519,1.562547008,2.573977384,1.616804102,2.297058584,0.055205039,0.716317797,0.61447723,0.816017965,0.358233958,0.715535247,0.490871231,0.271853384,1.758282548,0.357388726,0.464569351,0.773740239,40.5758779504894,11.93698,24.6014665801428,19.9705934343434
5,0,0,0,0,2880,1,,,,,,,,,,,,,,,,,,,,60.063118892131,9.99456115107914,47.127449725777,18.7879315476191
5,0,0,0,0,2880,2,,,,,,,,,,,,,,,,,,,,62.473678847668,8.71476978417266,46.488123857404,17.3248005952381
5,0,0,0,0,2880,3,,,,,,,,,,,,,,,,,,,,63.277198832847,10.1367601918465,47.0361174588665,17.1585357142857
5,0,0,10,0,0,1,1.269555617,0.816411517,1.255344809,0.839865016,1.084351654,0.318658208,1.031176043,0.029644086,0.593885525,1.032717781,0.919792277,0.022391629,0.662520957,0.953092584,1.061888157,0.887036614,0.988228287,0.885044592,1.109541493,,,,
5,0,0,10,0,0,2,0.966641832,0.570064499,1.41215372,0.606860334,1.338223167,0.014807225,0.572892454,0.023955444,1.509371663,0.976745982,1.170164981,0.030615489,0.86954675,1.059619001,1.059323606,0.988567481,1.046721355,1.132171895,0.918692422,,,,
5,0,0,10,0,0,3,0.760290778,0.713317233,1.153765528,0.912412632,0.741546281,0.042332857,0.377330149,0.087944002,1.411936024,0.990536237,1.016509686,0.035201736,0.957697136,1.082614825,0.985670722,1.085493797,0.965501282,1.039544781,0.922913655,,,,
5,0,0,10,0,0,4,0.615660608,0.712576695,0.559597984,0.569435317,0.550828439,0,1.413145202,0,0.832400475,0.107020479,1.01523702,0.036082707,1.132923444,0.980296131,1.059836463,0.914120955,1.004599434,0.970611063,1.028487722,,,,
5,0,0,10,0,0,5,0.650188054,0.680929848,0.870494768,0.527604722,0.544407634,0,1.295846019,0,0.775884752,2.281163957,1.072347416,0,1.190785859,0.915363375,1.037123511,0.872264676,0.988383623,0.910619858,1.078548907,,,,
5,0,0,10,0,0,6,0.592493587,0.835546944,0.71928291,0.809081348,0.841308867,0.22420171,1.309610133,0,0.876521561,0.611815563,0.80594862,0,1.186525854,1.009014083,0.796157541,1.252516478,1.006566018,1.062007811,0.941815802,,,,
5,0,0,10,0,5,1,1.580667122,1.214983785,1.891195766,1.155107483,2.64868975,0.27487268,0,0.089038773,0.794529356,0.602525459,0.863529825,0.028989475,0.77229127,1.252607689,1.262439108,0.980595434,0.977081754,1.28554043,0.755260171,,,,
5,0,0,10,0,5,2,0.935016037,0.801872296,1.364931186,0.926850966,2.046107334,0.331429338,0,0.185749409,1.252753073,0.657488414,1.065778763,0.025972855,0.876986505,1.227983252,1.144958562,1.05995617,1.077675171,1.483013095,0.722094954,,,,
5,0,0,10,0,5,3,0.842537415,0.826071801,1.622637239,0.812013162,1.759680406,0.897035254,0,0,0.401005948,1.688884167,0.660260625,0.00545339,0.852022444,0.948611176,0.848308764,1.105145644,0.681521762,1.034118463,0.654878685,,,,
5,0,0,10,0,15,1,1.28685562,0.765348575,2.853690774,0.527748537,10.70338578,0.560440655,1.269978224,0.209007604,1.893660662,1.527750065,1.033371097,0,0.951584343,0.807939558,0.698091651,1.143804132,0.691119862,0.788210907,0.871289245,,,,
5,0,0,10,0,15,2,1.504690279,0.660644403,2.80420988,0.875739165,9.826206248,0.640164218,0.346225316,0.144017673,2.473187658,1.046732236,0.872544562,0,0.951972502,0.759967261,0.626224392,1.199361591,0.641771255,0.724702829,0.879977816,,,,
5,0,0,10,0,15,3,1.228373526,0.812327426,2.639604036,0.825242615,9.521273714,0.697136415,0.320653859,0.021170408,1.061450648,0.715629885,0.850992554,0.024182721,0.985280806,0.710375076,0.388239227,1.808312711,0.457361605,0.660395437,0.688187942,,,,
5,0,0,10,0,30,1,2.4978677,0.882885472,3.280411877,0.938282315,15.96496333,0.826077316,0.841864081,0.245664311,2.00714841,1.632503658,0.6829567,0,0.882970089,0.448560286,0.284574808,1.557792474,0.320728351,0.460305874,0.692376396,,,,
5,0,0,10,0,30,2,1.831749688,0.700985706,2.909812968,0.566297869,15.06577116,0.792975841,0.97182101,0.157850772,2.880464982,1.716898418,0.645314335,0.01103849,0.935162096,0.437946889,0.310563773,1.393656948,0.351897849,0.435683277,0.802596276,,,,
5,0,0,10,0,30,3,2.096133797,0.74781231,3.286570511,0.906222434,16.44278782,0.921511839,0,0.003396308,1.291190244,0.783124454,1.083946785,0.034796799,1.291012798,0.475344161,0.302699025,1.551966612,0.396593288,0.493371357,0.798772025,,,,
5,0,0,10,0,60,1,1.411211717,0.751831702,1.62247198,1.097348293,3.985174141,0.861406127,0,0.153699669,2.73209568,0.992594675,0.768907349,0.048944782,1.02473667,0.52011784,0.323256951,1.590153723,0.344392948,0.545283253,0.62760083,,,,
5,0,0,10,0,60,2,1.142931418,0.622768669,1.248685472,0.659289369,4.036687973,0.740291924,0.816772366,0.139988552,3.041319811,0.901033656,0.83038834,0.033590166,1.03916252,0.460943108,0.300120395,1.517878636,0.323137399,0.507040834,0.633279907,,,,
5,0,0,10,0,60,3,2.565437418,0.735439882,1.066357305,0.550162927,3.967503611,1.284803914,0.250513261,0.008028458,1.245091077,0.65809871,1.32273215,0.02340186,1.31657917,0.505873913,0.361004455,1.384888966,0.366227331,0.522386161,0.696643369,,,,
5,0,0,10,0,90,1,1.706344911,0.750779055,1.978134016,0.680273692,3.303003076,1.100862817,0.013125888,0.094561858,2.355061031,1.204776303,0.86697629,0.067912407,1.255939946,0.54095756,0.30963862,1.726606232,0.352091842,0.510178516,0.685780631,,,,
5,0,0,10,0,90,2,1.176293039,0.580401604,1.146423299,0.693003262,3.135904947,1.056754278,1.098644286,0.085443929,1.990047928,1.392500768,1.032262065,0.063311497,1.017345411,0.594781064,0.368922973,1.593333424,0.389687864,0.585043934,0.661880855,,,,
5,0,0,10,0,90,3,1.152752484,0.592727991,1.07707861,0.684290473,2.588501244,1.324041571,0.621856362,0,1.216670478,2.583151207,1.058176052,0.03591413,1.324038092,0.527696141,0.34096915,1.529516143,0.368847348,0.500869911,0.731767541,,,,
5,0,0,10,0,120,1,1.612245758,0.846153639,1.311784642,0.230956465,2.205655243,0.51165346,0.037701475,0,2.239171193,1.626923804,0.944554109,0.020018419,0.803864197,0.82636147,0.612962683,1.332358991,0.600827768,0.778471536,0.766935212,,,,
5,0,0,10,0,120,2,1.278450969,0.581056436,1.170393856,0.407896821,1.30652921,0.687783128,0.675801576,0.043652997,1.935721746,1.585830578,1.064194932,0.048837867,1.025704083,0.597336752,0.594391315,0.993189259,0.279877284,0.449030636,0.619359918,,,,
5,0,0,10,0,120,3,1.242758117,0.816736923,1.012619908,0.614361059,1.839929356,1.012971625,1.138190375,0,1.406533402,1.64653625,1.062847738,0.063534362,1.419941829,0.755267157,0.369643562,2.019308558,0.501805857,0.997267493,0.500006307,,,,
5,0,0,10,0,240,1,0.991638658,0.669520512,1.377865444,0.491749123,1.28149151,0.513289135,0.323310067,0.032640126,1.535242015,2.011829247,0.964551591,0.058876862,0.944800025,0.839089541,0.606848833,1.366510646,0.582472735,0.66751172,0.867097881,,,,
5,0,0,10,0,240,2,0.579759719,0.497332877,0.783662838,0.477411945,0.900896111,0.928933286,1.146755473,0,0.881782025,1.682846785,0.9390608,0.117746162,1.346973286,0.458819157,0.242237152,1.871914567,0.246543028,0.342079225,0.71617218,,,,
5,0,0,10,0,240,3,1.000882354,0.605914583,1.360403657,0.811873827,1.4486268,0.765462182,1.630003216,0.037554681,1.15554918,2.665770497,0.998702062,0.052686516,1.509978321,0.716670465,0.277624903,2.551210653,0.356079192,0.380143118,0.930788231,,,,
5,0,0,10,0,480,1,0.897546776,0.684710602,1.644004207,0.565115099,1.756136566,0.796596028,0.470411992,0.155706279,2.048802539,0.49276291,1.090036179,0.087890591,1.091563207,0.665889151,0.468207909,1.405556883,0.488062252,0.527486763,0.919422385,,,,
5,0,0,10,0,480,2,0.99666317,0.545906661,2.404535554,0.368018546,1.996650206,1.333838965,2.295272732,0.013695044,0.54106848,2.279015303,1.08036094,0.081917493,1.607986259,0.538571827,0.239455618,2.222817636,0.274072005,0.359938794,0.756636765,,,,
5,0,0,10,0,480,3,1.111064156,0.72596441,2.01808849,0.891575314,2.274133444,1.152332446,1.232396313,0.023176244,0.430644491,1.869182886,1.108419981,0.153210733,1.658636824,0.732879068,0.240897575,3.006665556,0.272703603,0.399979214,0.677493093,,,,
5,0,0,10,0,720,1,1.377954205,0.605799381,2.320222562,0.569827597,1.707269282,1.077720676,0,0,1.251822094,1.322029665,1.103517508,0.221623842,1.001590757,0.703761827,0.276913509,2.511694391,0.270449455,0.509379956,0.527588934,16.6904029259279,14.3624017724434,11.4747435959654,10.9007520594192
5,0,0,10,0,720,2,1.972454704,0.795454605,2.908727868,0.894961103,1.555247889,1.280294293,1.447442064,0.02197772,0.615197006,3.89322782,1.402433058,0.356380289,1.176386149,0.778198716,0.253312005,3.036127254,0.268347726,0.598751293,0.445351454,16.2731428527797,14.0677088635055,12.8822485276951,11.8643544514121
5,0,0,10,0,720,3,1.58905783,0.801208301,2.042325852,0.963869188,2.66715207,1.359129805,1.184805968,0.125177442,0.888744368,2.60065371,1.562712021,0.385446272,1.523173301,0.765570678,0.222204621,3.405002524,0.280554561,0.470617831,0.592379983,15.7167960885821,14.3934220786473,12.0472879749741,11.5030035544148
5,0,0,10,0,960,1,1.521704337,0.582260473,2.073128312,0.374548876,1.873927792,1.302099137,0,0.170207381,0.871175799,0.293597599,1.094318797,0.302623954,1.043802845,0.477341499,0.250818326,1.880854325,0.27729841,0.396862042,0.694319298,,,,
5,0,0,10,0,960,2,1.364489869,0.641815857,2.085068577,0.522753011,1.857573432,1.393182783,0.458345055,0.045036508,0.85402702,0.808809152,1.584602093,0.378023137,1.459105102,0.452658877,0.260989185,1.71409056,0.266666538,0.358078667,0.740016654,,,,
5,0,0,10,0,960,3,1.779318679,0.803238933,1.900536702,0.369128117,1.986053515,1.562032309,0.572594955,0.085612343,0.74377892,1.238028772,1.560499374,0.426112955,1.33067679,0.575221972,0.267577992,2.124566405,0.250603763,0.336473447,0.740096259,,,,
5,0,0,10,0,1200,1,1.35577061,0.712863999,1.383507991,0.366747241,2.05499754,1.120528709,0,0.053043351,1.072743858,0,1.212476419,0.34837108,0.929313469,0.437628009,0.278502408,1.552964001,0.331752664,0.368706154,0.894098677,,,,
5,0,0,10,0,1200,2,1.556646679,0.837190908,1.770898724,0.551769213,1.387816587,1.493915096,1.253178814,0.052865998,0.640487395,0,1.390473312,0.566653054,1.223566144,0.511474922,0.356380609,1.418389513,0.341314429,0.356249966,0.952031319,,,,
5,0,0,10,0,1200,3,1.167235966,0.670099905,1.088289641,0.965869978,1.909384699,1.339877214,0.283440829,0.07934615,0.432715318,0.798527621,1.169898675,0.558865227,1.11534983,0.413706143,0.261085882,1.566007412,0.28188715,0.288907573,0.969544557,,,,
5,0,0,10,0,1440,1,1.55739238,0.736137695,1.280440659,0.501173241,1.178318991,1.096567925,0.04455499,0.070502885,0.959155769,0.196026086,0.987413643,0.386662545,0.625934396,0.603140633,0.400586131,1.488017065,0.41666303,0.45152509,0.916968674,42.5075863776183,15.1782166973684,25.7163697496253,17.8081195845997
5,0,0,10,0,1440,2,1.492848066,0.715297948,1.255286335,0.766848151,1.180473034,1.355078909,1.168158523,0,0.581486027,1.060000083,1.217436099,0.513974885,1.251908699,0.487891114,0.407616372,1.182923123,0.332613193,0.347304875,0.951656048,35.3992943412273,14.7955725789474,23.52106989295,16.7807280701036
5,0,0,10,0,1440,3,1.322570594,0.572312595,0.962395023,1.27794932,0.820703174,1.383592776,1.145668674,0,0.33882237,1.738680905,1.222172762,0.491057467,1.164814352,0.386424333,0.261976228,1.45776599,0.297349918,0.265116794,1.114504954,39.9486012445175,16.5812451315789,24.2528365118418,19.2207829170319
5,0,0,10,0,2880,1,,,,,,,,,,,,,,,,,,,,59.977935602563,13.5242801130016,53.4062067459166,24.8004040303272
5,0,0,10,0,2880,2,,,,,,,,,,,,,,,,,,,,48.5703674585461,12.2403294693622,50.4136175748092,22.816371707901
5,0,0,10,0,2880,3,,,,,,,,,,,,,,,,,,,,59.3899166260672,12.753909726818,50.8740159088257,23.0478421455174
100,0,0,0,10,0,1,1.324634747,0.929754821,1.429329435,1.096052638,0.837174972,1.004008797,1.07863371,0.074538395,0.856347465,1.046510575,1.257627204,0.010032981,0.922171013,0.952609506,0.873186099,1.082074615,0.809910114,0.824646338,0.973452959,,,,
100,0,0,0,10,0,2,1.223461476,1.089638674,1.332677901,1.133103722,1.184216135,0.861974228,1.082077167,0,0.988510339,0.998889796,1.333564486,0.019336919,0.973539682,0.96205557,0.997789496,0.956335641,0.97697387,0.910579888,1.063434576,,,,
100,0,0,0,10,0,3,1.382014794,1.154337483,1.613522166,1.662006385,0.891598604,0.849417672,0.939556517,0,0.85394292,0.954599629,1.17901024,0.023701855,0.94305168,1.056172147,0.971461537,1.078346196,1.045215312,1.006887979,1.028893656,,,,
100,0,0,0,10,0,4,1.142300549,1.125248811,1.73949877,1.356031973,0.482802007,1.347463534,1.109138132,0.151945026,1.08324742,1.031550305,0.795768087,0.030868614,1.208833467,1.004602858,0.985208043,1.011382818,0.987160238,1.252695842,0.7810663,,,,
100,0,0,0,10,0,5,1.206641002,1.039743604,1.268059924,1.354971326,1.092095645,0.961372045,0.895650938,0.279433321,1.076357972,0.998210257,0.708824051,0.015790474,0.970989445,1.048684173,0.983254189,1.05785957,1.169146123,1.032358173,1.122494638,,,,
100,0,0,0,10,0,6,1.166916656,1.315466955,1.463973383,1.520868297,1.476459957,0.975763723,0.894943535,0.171876633,1.141593885,0.970239438,0.725205931,0.033237038,0.981414714,0.975875745,1.189100636,0.814001159,1.011594343,0.97283178,1.030657871,,,,
100,0,0,0,10,5,1,1.679388452,1.118481239,8.378266419,1.40370514,24.74096448,0.694808873,0.919637356,0.013367585,0.633993539,0.624154342,1.420800638,0.028250735,0.847273737,1.154692318,0.93834893,1.220537211,1.095192113,1.251269309,0.867531788,,,,
100,0,0,0,10,5,2,1.851131959,1.038851888,11.85623881,2.124379064,33.38686127,1.143192488,0.984932679,0,0.999393688,0.74466957,1.35132013,0.036063581,0.965086995,1.119956634,0.957244306,1.16045292,1.089962951,1.037624381,1.041159941,,,,
100,0,0,0,10,5,3,1.941731081,1.375566972,12.37067818,2.600499576,32.03961127,1.000603557,0.722113997,0.319461071,1.203100424,0.768955518,0.896619285,0.050910752,0.953964052,1.008737798,1.105211245,0.9052783,1.014014565,0.970998879,1.035073873,,,,
100,0,0,0,10,15,1,8.528749012,1.168885694,59.78660545,1.306285707,108.1294545,3.02434037,1.048763791,0.870456498,3.106294605,0.962010419,1.50655924,0.04652629,1.004415232,0.885094788,0.722423103,1.215198621,0.909086687,1.113873678,0.808938002,,,,
100,0,0,0,10,15,2,8.701797714,1.238211415,50.05673367,2.460181411,55.54863486,2.697392662,0.960245136,0.817528185,2.596855488,0.803924647,1.440659118,0.041514745,0.952355318,1.134648889,0.970570878,1.159533625,0.931417083,1.068448221,0.864045476,,,,
100,0,0,0,10,15,3,8.901185057,1.127890254,55.54732324,3.378256808,67.45616284,3.6807853,0.963511863,1.0428338,4.366239725,0.965685193,0.887238783,0.056321382,1.09166215,0.920186993,0.717856602,1.271415501,0.853341552,0.932045359,0.907468851,,,,
100,0,0,0,10,30,1,3.897862865,1.04595323,32.12392463,1.529579154,37.15625203,1.897508284,0.66117073,0.993006982,2.741000054,0.521622906,1.680245659,0.048180543,1.034221334,0.856616362,0.84949556,1.000171242,0.698675197,0.935770055,0.740034667,,,,
100,0,0,0,10,30,2,4.635472909,0.925621765,30.25877586,1.21875029,35.72073307,1.766952566,0.544820357,0.874682071,2.517302859,0.515438766,1.474433924,0.028724074,1.002956881,0.836952025,0.803601331,1.033020708,0.736186104,0.933851659,0.781367968,,,,
100,0,0,0,10,30,3,4.538015069,0.932200175,31.88318153,2.235210056,48.16014318,2.139276886,0.332047303,1.338116394,3.284386748,0.379446203,0.967434308,0.058522241,1.170789141,0.818288107,0.840532477,0.965607991,0.762725169,0.930305647,0.812621489,,,,
100,0,0,0,10,60,1,2.289923063,1.006396327,4.636568036,1.932048959,28.09390392,1.718341928,0.511919741,0,1.309705345,0.447266399,1.603960216,0.01160876,1.002588023,0.890826918,0.869249313,1.016478241,0.74705175,0.912724348,0.811254154,,,,
100,0,0,0,10,60,2,2.528706808,1.161212698,7.840746442,2.886833768,19.06078677,1.816936342,0.726814354,0.063952392,1.441435999,0.225591257,1.63543,0.026397963,1.062990292,0.96770236,0.910869571,1.053743035,0.993554168,1.248648617,0.788673396,,,,
100,0,0,0,10,60,3,2.459987776,0.99910966,4.365376993,1.962580853,23.94721789,2.122414549,0.967889912,0.438025161,2.530971297,0.455662536,1.241152609,0.074434236,1.213612641,0.882714808,0.792557436,1.104685817,0.708245882,1.01723819,0.690092462,,,,
100,0,0,0,10,90,1,1.927324234,1.147106861,5.28931892,1.336347601,13.03336133,1.590484561,0.623534143,0,0.838302335,0.422578268,1.564440506,0.020691805,0.953949948,0.940446327,0.815506876,1.143814238,0.779636269,0.988788294,0.781510109,,,,
100,0,0,0,10,90,2,1.6085394,1.388561906,3.876679443,1.669817959,12.18350976,1.639665393,0.649683108,0.01450071,1.036172631,0.377716101,1.301537826,0.037625367,0.922695337,0.938712401,0.870873865,1.069119889,0.784995238,1.039744505,0.748318135,,,,
100,0,0,0,10,90,3,1.408518277,0.99767613,3.582567408,1.801192002,11.64268989,1.945522015,1.071311609,0.210207353,1.773973648,0.218140923,1.122189635,0.043515553,1.150009711,0.86532633,0.749927432,1.144484167,0.752801818,0.9129298,0.817314413,,,,
100,0,0,0,10,120,1,1.309935189,1.544011285,3.242145214,1.014200433,7.722521016,1.394465437,0.667626739,0.137679491,0.903361162,0.545262098,1.217763512,0.034198961,0.877787245,0.783276021,0.85128041,0.912622776,0.77012269,0.79874703,0.955644897,,,,
100,0,0,0,10,120,2,1.217883709,0.951356704,3.384425927,0.956186276,6.637207132,1.794425289,1.065934698,0.073797565,1.080953686,0.540570781,1.318238952,0.014586542,0.998178076,0.829951654,0.950593449,0.865978458,0.845837996,0.821095551,1.021032046,,,,
100,0,0,0,10,120,3,1.270915575,1.158026851,3.388814455,1.39805056,7.295721855,2.063350836,1.159042265,0.096338726,0.657320292,0.406947204,0.843530897,0.027807592,1.148232696,0.976902594,1.210341189,0.800557555,1.067126867,0.921720445,1.147526478,,,,
100,0,0,0,10,240,1,1.885721189,1.560845304,4.10660192,0.999579142,3.956436488,1.765654649,1.233223585,0,1.221946444,2.208420625,1.234535323,0.105096249,0.959422222,0.803964205,0.749921085,1.063335368,0.72795805,0.675664734,1.067876387,,,,
100,0,0,0,10,240,2,1.335755569,0.921704145,2.570355869,1.073237094,2.851408773,2.246409253,1.442729313,0.172064566,0.249936727,1.6439504,0.729121275,0.134791913,1.144971355,0.6120196,0.585863384,1.036139157,0.581486421,0.586234465,0.98313716,,,,
100,0,0,0,10,240,3,2.050015522,1.242789617,3.883068221,1.251236148,4.198169346,2.303261872,1.462190547,0.070474485,1.17493646,1.987327473,0.840722773,0.159821961,1.075310916,0.947067622,0.833752678,1.126659954,0.953973424,0.850714072,1.111472039,,,,
100,0,0,0,10,480,1,2.962933831,1.319021467,6.056466848,1.151155418,7.474134759,2.098260771,1.081528111,0.065205755,1.041826508,1.444561623,1.30940888,0.227657012,0.929088983,0.809303991,0.763086362,1.05193063,0.812711681,0.723093514,1.114006995,,,,
100,0,0,0,10,480,2,1.846482999,1.107725702,4.780646284,1.095077093,5.787414727,2.572570858,1.377411865,0.136966639,0.890864768,1.20218657,1.058308935,0.261294174,1.101582698,0.701060489,0.72256837,0.962333613,0.734069918,0.708473752,1.026974226,,,,
100,0,0,0,10,480,3,2.438517344,1.246495794,6.038023024,0.948396281,7.226676121,2.238237658,1.427040891,0.214035261,1.183333785,1.26727519,1.09098557,0.236706958,1.079436993,0.817289795,0.918281532,0.8827736,0.814365943,0.785369732,1.027759087,,,,
100,0,0,0,10,720,1,2.4954285,1.621533856,6.262739504,0.920117494,3.313036045,1.758654266,1.114788971,0.075065308,0.701231604,1.41492691,1.265055287,0.44583079,0.822844588,0.778558161,0.648766067,1.190287973,0.710215404,0.714450931,0.985288838,36.8712493180578,23.5514936125146,13.9731763313609,21.6605408390246
100,0,0,0,10,720,2,2.266888063,1.411041264,4.600314878,0.692010476,2.959204582,1.958758314,1.439168964,0.098177136,0.857552005,1.388180527,1.08461238,0.590189411,0.874388344,0.794225969,0.689053708,1.14324713,0.741672203,0.68933196,1.066422919,33.2894708128751,19.7671510491362,12.324825443787,16.8214838430723
100,0,0,0,10,720,3,2.900503077,1.668276952,5.634525696,1.441864412,2.858400185,1.986552332,1.106416616,0.004891562,0.803754841,1.491173195,1.05501376,0.626314021,0.911434919,0.855930987,0.815280748,1.04131152,0.829026408,0.684462129,1.20050735,34.1322422258593,21.7398402577058,14.5629532544379,22.0445929815605
